sno,sna,sarea,cluster,mean_rent,mean_return,empty_ratio,full_ratio,morning_rent,evening_rent
500101232,YouBike2.0_捷運古亭站(3號出口),大安區,0,7.0349576271186445,7.7690677966101696,0.05402542372881356,0.08792372881355932,7.324324324324325,12.892156862745098
500101233,YouBike2.0_捷運忠孝復興站(3號出口),大安區,2,12.783898305084746,23.93220338983051,0.0,0.0,5.891891891891892,14.985294117647058
500101234,YouBike2.0_和平東路二段90巷,大安區,0,7.8866525423728815,12.11334745762712,0.07097457627118645,0.025423728813559324,10.216216216216216,7.5
500101235,YouBike2.0_光復南路420巷口,大安區,0,8.545550847457626,6.030720338983051,0.07944915254237288,0.17266949152542374,7.864864864864865,12.083333333333334
500101236,YouBike2.0_富陽臥龍街口,大安區,0,5.2076271186440675,11.79978813559322,0.0614406779661017,0.00847457627118644,8.594594594594595,4.504901960784314
500101237,YouBike2.0_仁愛復興路口,大安區,0,11.150423728813559,16.564618644067796,0.09745762711864407,0.028601694915254237,8.135135135135135,8.029411764705882
500101238,YouBike2.0_仁愛敦南圓環(東側),大安區,2,10.68114406779661,14.994703389830509,0.00847457627118644,0.04343220338983051,15.378378378378379,6.6568627450980395
500101239,YouBike2.0_古風公園,大安區,0,6.790254237288136,7.414194915254237,0.05826271186440678,0.059322033898305086,9.945945945945946,6.068627450980392
500101240,YouBike2.0_和平東路二段76巷,大安區,2,17.815677966101696,21.492584745762713,0.0,0.08686440677966102,26.513513513513512,9.47549019607843
500101241,YouBike2.0_敦化信義路口(東南側),大安區,0,8.518008474576272,11.07521186440678,0.0413135593220339,0.013771186440677966,7.621621621621622,2.8480392156862746
500101242,YouBike2.0_和平東路三段308巷口,大安區,0,4.231991525423729,9.208686440677965,0.1016949152542373,0.018008474576271187,6.162162162162162,1.8627450980392157
500101243,YouBike2.0_忠孝建國路口(東南側),大安區,0,8.417372881355933,12.361228813559322,0.04343220338983051,0.0,10.08108108108108,2.4558823529411766
500101244,YouBike2.0_浦城街26巷,大安區,0,9.379237288135593,5.7934322033898304,0.00423728813559322,0.2531779661016949,6.4324324324324325,11.720588235294118
500101245,YouBike2.0_青峰活動中心,大安區,0,10.452330508474576,14.470338983050848,0.0031779661016949155,0.0,13.27027027027027,6.352941176470588
500101246,YouBike2.0_忠孝東路三段216巷口,大安區,0,9.36334745762712,18.078389830508474,0.0,0.0,13.64864864864865,4.745098039215686
500101247,YouBike2.0_捷運忠孝復興站(4號出口),大安區,2,9.459745762711865,15.235169491525424,0.0,0.015889830508474576,12.0,11.759803921568627
500101248,YouBike2.0_和平溫州街口,大安區,0,9.3125,11.94915254237288,0.0826271186440678,0.00847457627118644,8.486486486486486,4.696078431372549
500101250,YouBike2.0_國立臺北教育大學創意館,大安區,0,6.304025423728813,25.695974576271187,0.059322033898305086,0.0,7.297297297297297,3.8529411764705883
500101251,YouBike2.0_捷運忠孝復興站(1號出口),大安區,2,10.973516949152541,16.026483050847457,0.01694915254237288,0.005296610169491525,12.783783783783784,14.573529411764707
500101252,YouBike2.0_政大公企中心,大安區,0,5.460805084745763,7.063559322033898,0.038135593220338986,0.048728813559322036,6.297297297297297,8.107843137254902
500101253,YouBike2.0_大安路二段90巷口,大安區,0,5.012711864406779,13.98093220338983,0.06567796610169492,0.006355932203389831,10.972972972972974,3.4901960784313726
500101254,YouBike2.0_師大附中運動中心,大安區,2,11.461864406779661,21.242584745762713,0.149364406779661,0.007415254237288136,21.56756756756757,1.0196078431372548
500101255,YouBike2.0_錦安區民活動中心,大安區,0,9.796610169491526,10.061440677966102,0.00423728813559322,0.0211864406779661,6.0,7.446078431372549
500101256,YouBike2.0_敦化基隆路口(東北側),大安區,0,6.328389830508475,15.671610169491526,0.07203389830508475,0.0031779661016949155,11.35135135135135,1.6127450980392157
500101257,YouBike2.0_龍圖公園,大安區,0,6.46292372881356,13.45656779661017,0.059322033898305086,0.0858050847457627,4.594594594594595,4.235294117647059
500101258,YouBike2.0_新生南路二段54巷口,大安區,2,8.753177966101696,17.246822033898304,0.013771186440677966,0.00847457627118644,15.486486486486486,7.534313725490196
500101259,YouBike2.0_臺靜農人文會館,大安區,0,8.690677966101696,3.1483050847457625,0.0,0.2775423728813559,7.378378378378378,8.480392156862745
500101260,YouBike2.0_建國南路二段瑞安街264巷口,大安區,2,9.08156779661017,23.79978813559322,0.0,0.0,10.594594594594595,5.352941176470588
500101261,YouBike2.0_辛亥路一段77巷口,大安區,0,6.401483050847458,15.513771186440678,0.1663135593220339,0.005296610169491525,11.864864864864865,3.2254901960784315
500101262,YouBike2.0_愛國東路210巷口,大安區,0,5.7775423728813555,27.95550847457627,0.1917372881355932,0.001059322033898305,11.675675675675675,0.31862745098039214
500101264,YouBike2.0_金華國中,大安區,0,5.154661016949152,15.845338983050848,0.11970338983050847,0.03389830508474576,7.891891891891892,5.357843137254902
500101265,YouBike2.0_羅斯福路三段283巷,大安區,0,12.540254237288135,5.426906779661017,0.00211864406779661,0.08898305084745763,9.432432432432432,14.72549019607843
500101266,YouBike2.0_臺科大側門(基隆路四段73巷),大安區,2,7.746822033898305,27.253177966101696,0.2669491525423729,0.0,17.81081081081081,0.7254901960784313
500101267,YouBike2.0_黎和公園,大安區,0,6.879237288135593,8.120762711864407,0.001059322033898305,0.00423728813559322,9.567567567567568,4.294117647058823
500101268,YouBike2.0_信義四維路口,大安區,0,4.578389830508475,13.76271186440678,0.04978813559322034,0.0,5.972972972972973,2.8333333333333335
500101269,YouBike2.0_和平高中(辛亥基隆路口),大安區,1,7.283715012722646,47.716284987277355,0.21628498727735368,0.0,7.482758620689655,1.642156862745098
500103001,YouBike2.0_延平國宅,大同區,2,14.739406779661017,22.545550847457626,0.00847457627118644,0.0,17.486486486486488,8.666666666666666
500103002,YouBike2.0_臺北市立圖書館大同分館,大同區,1,3.5508474576271185,36.057203389830505,0.15254237288135594,0.0,5.837837837837838,1.553921568627451
